Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gpc5a	gpc5a	NC_007112.7	-	3100244	3295045	2.908869	0.926508	1.242319
mir92a-1	mir92a-1	NC_007112.7	-	3297367	3297451	0.352941	0.245009	0.328523
slitrk6	slitrk6	NC_007112.7	+	4101741	4154332	2.038560	0.649304	0.870627
LOC101887188	LOC101887188	NC_007112.7	-	4117881	4125107	0.134643	0.099044	0.132805
slitrk1	slitrk1	NC_007112.7	+	4545187	4550481	0.154108	0.049085	0.065816
LOC101882161	LOC101882161	NC_007112.7	-	4783348	4785448	0.343468	0.130023	0.174343
LOC103911774	LOC103911774	NC_007112.7	-	5148593	5154048	0.000000	0.000000	0.000000
spry2	spry2	NC_007112.7	+	5273457	5277598	22.146261	7.101582	9.522241
ndfip2	ndfip2	NC_007112.7	-	5354489	5394686	79.904114	25.450361	34.125416
tuba8l2	tuba8l2	NC_007112.7	+	5402484	5419116	502.673737	160.107254	214.681702
stk16	stk16	NC_007112.7	+	5422437	5434261	7.968389	2.538022	3.403136
mnx2b	mnx2b	NC_007112.7	-	5449777	5455502	3.723090	1.211077	1.623887
atic	atic	NC_007112.7	+	5485853	5503665	15.211951	4.845178	6.496714
fn1b	fn1b	NC_007112.7	-	5504131	5543086	48.233162	15.866013	21.274130
cpo	cpo	NC_007112.7	+	5576151	5587130	340.654907	108.502434	145.486771
nrp2a	nrp2a	NC_007112.7	-	5606460	5746056	0.358598	0.297849	0.399375
pard3ba	pard3ba	NC_007112.7	-	5795014	6085751	2.646715	2.257056	3.026400
abcb6a	abcb6a	NC_007112.7	+	6135126	6160856	14.787157	4.710774	6.316497
cnppd1	cnppd1	NC_007112.7	+	6161989	6169817	41.340862	13.167532	17.655840
prkag3a	prkag3a	NC_007112.7	+	6171517	6185520	4.439280	1.457578	1.954411
retreg2	retreg2	NC_007112.7	+	6189856	6210816	11.874843	3.878319	5.200290
mdh1b	mdh1b	NC_007112.7	-	6218628	6225363	0.132896	0.042430	0.056893
fastkd2	fastkd2	NC_007112.7	+	6221936	6243817	25.041403	9.386994	12.586662
gtf3c3	gtf3c3	NC_007112.7	+	6243906	6272146	8.775579	2.795121	3.747871
hecw2b	hecw2b	NC_007112.7	+	6276244	6365434	1.693688	0.539459	0.723340
klf7a	klf7a	NC_007112.7	-	6403562	6494384	0.404883	0.128960	0.172917
si:ch211-93g23.2	si:ch211-93g23.2	NC_007112.7	+	6640002	6646358	14.901947	6.832325	9.161202
ube2f	ube2f	NC_007112.7	+	6646507	6664123	17.834099	6.086130	8.160660
erbb4a	erbb4a	NC_007112.7	+	6817290	6925113	0.558281	0.177819	0.238430
LOC108184914	LOC108184914	NC_007112.7	-	6984652	7054455	0.060429	0.019247	0.025808
si:ch73-383l1.1	si:ch73-383l1.1	NC_007112.7	+	7189839	7451903	0.000000	0.000000	0.000000
lancl1	lancl1	NC_007112.7	+	7517461	7539716	9.621178	3.064454	4.109009
mylz3	mylz3	NC_007112.7	+	7546347	7554358	4.582384	1.459541	1.957043
pcnp	pcnp	NC_007112.7	+	7556963	7561231	20.290371	7.806694	10.467697
mxa	mxa	NC_007112.7	-	7562323	7570219	4.920807	1.567333	2.101576
mxb	mxb	NC_007112.7	-	7574224	7603573	0.593681	0.192324	0.257879
efnb2b	efnb2b	NC_007112.7	-	7634516	7659569	2.489552	0.792950	1.063237
arglu1b	arglu1b	NC_007112.7	-	7662091	7673376	73.920471	23.544504	31.569927
en1b	en1b	NC_007112.7	+	7679225	7683374	0.000000	0.000000	0.000000
radil	radil	NC_007112.7	-	7847423	7894273	0.077856	0.024798	0.033251
wu:fc47e11	wu:fc47e11	NC_007112.7	-	7917882	7920638	0.000000	0.000000	0.000000
si:dkey-79f11.10	si:dkey-79f11.10	NC_007112.7	-	7924955	8012299	17.967796	45.534489	61.055450
si:dkey-79f11.9	si:dkey-79f11.9	NC_007112.7	-	7935957	7940616	8.724374	2.778811	3.726002
si:dkey-79f11.7	si:dkey-79f11.7	NC_007112.7	-	7946171	7978531	98.361557	44.455818	59.609108
si:dkey-79f11.5	si:dkey-79f11.5	NC_007112.7	-	7994106	8000558	7.192923	2.291027	3.071951
si:dkeyp-9d4.2	si:dkeyp-9d4.2	NC_007112.7	-	8016616	8020713	29.874435	9.515346	12.758762
si:dkeyp-9d4.3	si:dkeyp-9d4.3	NC_007112.7	-	8022320	8101668	0.616817	0.196463	0.263430
si:dkeyp-9d4.5	si:dkeyp-9d4.5	NC_007112.7	+	8109810	8163473	0.000000	0.000000	0.000000
LOC101882918	LOC101882918	NC_007112.7	-	8128468	8142226	1.149531	0.538399	0.721919
cacna1hb	cacna1hb	NC_007112.7	+	8304862	8404338	0.573010	0.182510	0.244721
syngr3b	syngr3b	NC_007112.7	-	8415983	8428760	1.496854	0.476765	0.639276
myo15ab	myo15ab	NC_007112.7	+	8435021	8507743	0.035782	0.011397	0.015282
alkbh5	alkbh5	NC_007112.7	+	8508753	8516591	17.563789	5.594265	7.501137
mief2	mief2	NC_007112.7	+	8521323	8530516	13.427356	4.276764	5.734550
smcr8b	smcr8b	NC_007112.7	+	8534698	8540045	1.765069	0.562194	0.753825
zgc:112980	zgc:112980	NC_007112.7	-	8539903	8553326	4.087895	1.349032	1.808865
ptcd1	ptcd1	NC_007112.7	-	8555327	8566666	5.171177	1.647078	2.208504
LOC110439701	LOC110439701	NC_007112.7	+	8573575	8575127	0.000000	0.000000	0.000000
si:ch211-160d14.9	si:ch211-160d14.9	NC_007112.7	+	8587345	8590640	0.474415	0.173603	0.232777
si:ch211-160d14.6	si:ch211-160d14.6	NC_007112.7	+	8601862	8612394	0.000000	0.000000	0.000000
zgc:153118	zgc:153118	NC_007112.7	-	8612572	8613918	0.945212	0.301061	0.403681
LOC101883376	LOC101883376	NC_007112.7	-	8615620	8618349	0.124023	0.039503	0.052968
LOC103911895	LOC103911895	NC_007112.7	-	8626996	8629020	0.000000	0.000000	0.000000
fbxl18	fbxl18	NC_007112.7	-	8638162	8646931	1.642966	0.523303	0.701677
actb1	actb1	NC_007112.7	-	8649104	8652632	1676.762451	534.067749	716.111084
fscn1b	fscn1b	NC_007112.7	+	8662542	8668674	0.490791	0.156322	0.209607
abcg2b	abcg2b	NC_007112.7	-	8674074	8691921	161.550934	51.455795	68.995110
zgc:77849	zgc:77849	NC_007112.7	+	8694196	8702684	71.260078	22.697140	30.433727
grin2ab	grin2ab	NC_007112.7	-	8763721	8918458	0.069641	0.022181	0.029742
si:ch73-191k20.1	si:ch73-191k20.1	NC_007112.7	+	8950804	8963797	0.000000	0.000000	0.000000
socs1b	socs1b	NC_007112.7	-	8961012	8966348	5.474705	1.839236	2.466161
si:ch73-191k20.4	si:ch73-191k20.4	NC_007112.7	-	8974033	8977967	12.607707	4.015697	5.384495
LOC103911865	LOC103911865	NC_007112.7	-	8978905	8980668	0.239167	0.076177	0.102143
tlr2	tlr2	NC_007112.7	+	8983491	8989759	0.425751	0.185356	0.248537
prkcba	prkcba	NC_007112.7	+	9004686	9074691	0.686732	0.255055	0.341993
cacng3a	cacng3a	NC_007112.7	+	9082175	9092208	0.000000	0.000000	0.000000
si:ch211-14k19.8	si:ch211-14k19.8	NC_007112.7	-	9100447	9115045	0.665637	0.212013	0.284280
ndufab1a	ndufab1a	NC_007112.7	-	9118104	9123429	44.164658	14.066942	18.861824
palb2	palb2	NC_007112.7	-	9124996	9134082	0.302698	0.096413	0.129276
LOC110439775	LOC110439775	NC_007112.7	-	9137445	9140104	0.199841	0.076809	0.102990
zgc:152698	zgc:152698	NC_007112.7	+	9144958	9145896	0.317359	0.101082	0.135538
plk1	plk1	NC_007112.7	+	9153187	9161695	0.826792	0.263343	0.353106
ern2	ern2	NC_007112.7	-	9169271	9195936	3.042060	0.974544	1.306728
chtf18	chtf18	NC_007112.7	+	9199038	9227201	0.228483	0.072774	0.097580
gng13a	gng13a	NC_007112.7	-	9227080	9228007	0.000000	0.000000	0.000000
si:dkeyp-57d7.4	si:dkeyp-57d7.4	NC_007112.7	-	9230981	9231841	1.178862	0.375481	0.503468
zgc:136472	zgc:136472	NC_007112.7	-	9234928	9249957	170.395889	54.785381	73.459618
ubn1	ubn1	NC_007112.7	-	9270015	9277986	0.000000	0.000000	0.000000
uncx4.1	uncx4.1	NC_007112.7	+	9290103	9294100	0.151563	0.048275	0.064729
LOC101883884	LOC101883884	NC_007112.7	-	9420821	9422280	0.481954	0.153508	0.205833
micall2b	micall2b	NC_007112.7	-	9460010	9486131	33.458473	11.335386	15.199186
si:ch73-12o23.1	si:ch73-12o23.1	NC_007112.7	-	9499640	9527411	262.841980	86.377708	115.820572
elfn1b	elfn1b	NC_007112.7	+	9557186	9711530	2.369456	0.754699	1.011946
ugt5b5	ugt5b5	NC_007112.7	-	9626277	9629705	27.752039	8.839337	11.852330
ugt5b4	ugt5b4	NC_007112.7	-	9630996	9652696	78.039116	24.856339	33.328915
ugt5b3	ugt5b3	NC_007112.7	-	9635978	9641845	127.488632	40.606567	54.447796
ugt5b2	ugt5b2	NC_007112.7	-	9642976	9644630	64.497025	20.543032	27.545364
ugt5b1	ugt5b1	NC_007112.7	-	9644893	9652725	28.602051	13.629595	18.275402
mad1l1	mad1l1	NC_007112.7	-	9740800	9858521	6.103432	1.944012	2.606651
pmm2	pmm2	NC_007112.7	+	9860381	9866608	6.515044	2.075115	2.782443
zgc:56409	zgc:56409	NC_007112.7	-	9873309	9885360	6.737815	2.146070	2.877584
rgs11	rgs11	NC_007112.7	+	9886942	9914635	0.540201	0.288540	0.386892
tmem8a	tmem8a	NC_007112.7	-	9916376	9941051	10.526185	3.360960	4.506583
LOC110439781	LOC110439781	NC_007112.7	+	9940379	9950811	0.000000	0.000000	0.000000
pdia2	pdia2	NC_007112.7	+	9954485	9964765	57.854816	18.427412	24.708612
si:dkeyp-75b4.8	si:dkeyp-75b4.8	NC_007112.7	+	9966249	9982188	0.000000	0.000000	0.000000
LOC101884154	LOC101884154	NC_007112.7	-	9972260	9977500	0.000000	0.000000	0.000000
LOC101884122	LOC101884122	NC_007112.7	-	9977617	9980951	0.000000	0.000000	0.000000
si:dkeyp-75b4.9	si:dkeyp-75b4.9	NC_007112.7	-	9985169	9989664	5.663146	1.803776	2.418614
si:dkeyp-75b4.10	si:dkeyp-75b4.10	NC_007112.7	+	9994785	10000362	191.546021	61.009567	81.805397
trim2b	trim2b	NC_007112.7	+	10003397	10033493	0.228875	0.072899	0.097748
rnf175	rnf175	NC_007112.7	-	10037444	10048514	17.656900	5.822693	7.807427
fgb	fgb	NC_007112.7	+	10051806	10059430	0.651992	0.207667	0.278452
LOC100536670	LOC100536670	NC_007112.7	-	10063216	10064777	0.000000	0.000000	0.000000
fga	fga	NC_007112.7	-	10066100	10071522	0.400779	0.127653	0.171165
lratb	lratb	NC_007112.7	+	10074498	10113195	5.483880	4.265799	5.719847
lratb.2	lratb.2	NC_007112.7	+	10118455	10123897	0.000000	0.000000	0.000000
rbm46	rbm46	NC_007112.7	+	10127209	10137452	0.000000	0.000000	0.000000
npy2rl	npy2rl	NC_007112.7	+	10221568	10236768	0.797595	0.254043	0.340637
eif3f	eif3f	NC_007112.7	+	10297027	10304044	1271.571655	405.009949	543.062378
zgc:77880	zgc:77880	NC_007112.7	+	10305652	10315206	2.413278	0.768656	1.030662
tmem55bb	tmem55bb	NC_007112.7	+	10318089	10325025	6.300739	2.006856	2.690917
LOC557811	LOC557811	NC_007112.7	-	10328192	10347386	0.000000	0.000000	0.000000
dachb	dachb	NC_007112.7	+	10378677	10448630	1.345527	0.538935	0.722638
tnrc5	tnrc5	NC_007112.7	-	10462692	10473588	10.474029	3.336097	4.473244
trpc5a	trpc5a	NC_007112.7	-	10486064	10620345	0.000000	0.000000	0.000000
zgc:174945	zgc:174945	NC_007112.7	-	10637479	10640624	2.325798	0.740793	0.993301
si:dkey-31e10.1	si:dkey-31e10.1	NC_007112.7	-	10642501	10647351	0.879220	0.293946	0.394142
si:dkey-31e10.5	si:dkey-31e10.5	NC_007112.7	-	10666517	10670695	1.128958	0.359586	0.482155
si:dkey-31e10.6p	si:dkey-31e10.6p	NC_007112.7	-	10672598	10683997	3.477094	1.107494	1.484996
zgc:103678	zgc:103678	NC_007112.7	+	10683843	10696591	31.272112	9.960521	13.355681
atp1b1b	atp1b1b	NC_007112.7	+	10720218	10739209	0.682032	0.217235	0.291282
si:ch73-222h13.1	si:ch73-222h13.1	NC_007112.7	-	10783670	10806635	0.000000	0.000000	0.000000
crfb15	crfb15	NC_007112.7	-	10809355	10821584	2.563001	0.841359	1.128147
dmd	dmd	NC_007112.7	-	10824343	11075439	0.974925	0.354148	0.474864
casc5	casc5	NC_007112.7	-	11086955	11107435	0.030800	0.009810	0.013154
knstrn	knstrn	NC_007112.7	+	11107743	11117501	0.000000	0.000000	0.000000
sdk1b	sdk1b	NC_007112.7	-	11124265	11509093	0.049530	0.015776	0.021153
si:dkey-26i13.7	si:dkey-26i13.7	NC_007112.7	-	11595545	11596859	0.067072	0.021363	0.028645
si:dkey-26i13.6	si:dkey-26i13.6	NC_007112.7	-	11605669	11609410	0.000000	0.000000	0.000000
si:dkey-26i13.5	si:dkey-26i13.5	NC_007112.7	-	11614932	11616394	0.010390	0.003309	0.004437
si:dkey-26i13.3	si:dkey-26i13.3	NC_007112.7	-	11625917	11627485	0.009688	0.003086	0.004138
si:dkey-26i13.4	si:dkey-26i13.4	NC_007112.7	-	11641314	11643990	1.088215	0.346609	0.464754
LOC797518	LOC797518	NC_007112.7	+	11660081	11670297	4.872491	1.551943	2.080942
brat1	brat1	NC_007112.7	-	11670879	11689597	6.331362	2.062508	2.765538
si:dkey-26i13.8	si:dkey-26i13.8	NC_007112.7	+	11711226	11733311	0.000000	0.000000	0.000000
chst12b	chst12b	NC_007112.7	+	11735655	11738573	0.000000	0.000000	0.000000
zmp:0000001069	zmp:0000001069	NC_007112.7	-	11775536	11778831	0.000000	0.000000	0.000000
ttyh3b	ttyh3b	NC_007112.7	-	11785645	11850385	0.654809	0.236611	0.317263
iqce	iqce	NC_007112.7	-	11854710	11878868	2.593750	0.826782	1.108601
snx8b	snx8b	NC_007112.7	+	11881533	11900425	1.579947	0.503231	0.674763
grk4	grk4	NC_007112.7	-	11902579	11973372	9.065795	3.304732	4.431189
tspan5b	tspan5b	NC_007112.7	+	11977426	11994710	5.996133	1.909836	2.560826
slc24a2	slc24a2	NC_007112.7	+	12009502	12041473	0.000000	0.000000	0.000000
saraf	saraf	NC_007112.7	+	12049233	12059553	20.829144	7.601277	10.192262
pla2g12a	pla2g12a	NC_007112.7	-	12061284	12064745	48.346962	15.399054	20.648001
LOC110439783	LOC110439783	NC_007112.7	-	12066440	12068628	0.000000	0.000000	0.000000
xpa	xpa	NC_007112.7	+	12068725	12097812	1.670620	0.664334	0.890780
mtp	mtp	NC_007112.7	-	12107680	12126541	248.654663	79.199318	106.195335
spink4	spink4	NC_007112.7	+	12135054	12138616	236.227158	75.241013	100.887802
b4galt1	b4galt1	NC_007112.7	-	12141467	12161147	4.832787	1.539297	2.063985
stra6l	stra6l	NC_007112.7	+	12172289	12191051	70.351227	33.159828	44.462746
tdrd7a	tdrd7a	NC_007112.7	+	12195723	12228117	0.000000	0.000000	0.000000
tmod1	tmod1	NC_007112.7	+	12228213	12259063	0.754019	0.682828	0.915578
cplx2l	cplx2l	NC_007112.7	-	12262980	12278778	0.871992	0.297872	0.399405
gne	gne	NC_007112.7	+	12295258	12334540	4.503237	1.434332	1.923241
nansa	nansa	NC_007112.7	+	12335864	12344788	41.433510	13.197041	17.695406
clta	clta	NC_007112.7	+	12348217	12361930	141.594910	48.311489	64.779030
sclt1	sclt1	NC_007112.7	-	12364455	12394162	10.134066	3.349272	4.490910
zgc:77739	zgc:77739	NC_007112.7	+	12394197	12397886	1801.025757	655.167236	878.488708
LOC103911926	LOC103911926	NC_007112.7	+	12672817	12676199	0.048863	0.015581	0.020891
pcdh10a	pcdh10a	NC_007112.7	+	12763417	12797552	1.517365	0.541636	0.726259
si:dkeyp-106c3.2	si:dkeyp-106c3.2	NC_007112.7	+	13087533	13088903	0.000000	0.000000	0.000000
pcdh18a	pcdh18a	NC_007112.7	-	13261115	13271156	2.240353	0.719465	0.964704
LOC101886760	LOC101886760	NC_007112.7	+	13479125	13482300	0.776016	0.252661	0.338784
LOC101886790	LOC101886790	NC_007112.7	-	13485420	13487161	0.791943	0.252243	0.338223
LOC101886839	LOC101886839	NC_007112.7	-	13598720	13603663	0.780553	0.249016	0.333896
noctb	noctb	NC_007112.7	+	13930662	13953733	1.225061	1.102023	1.477661
elf2b	elf2b	NC_007112.7	-	13957218	13989498	14.159840	5.383933	7.219110
mgarp	mgarp	NC_007112.7	-	13997809	14014931	0.126036	0.040144	0.053827
hpf1	hpf1	NC_007112.7	+	14020445	14026781	5.653637	1.800747	2.414553
ank2a	ank2a	NC_007112.7	+	14029159	14160253	0.133599	0.064027	0.085852
LOC101887098	LOC101887098	NC_007112.7	+	14115836	14117650	0.000000	0.000000	0.000000
camk2d2	camk2d2	NC_007112.7	-	14162472	14234120	0.585177	0.186653	0.250276
cxcl8a	cxcl8a	NC_007112.7	+	14253145	14254126	22.637905	7.233506	9.699132
pde5aa	pde5aa	NC_007112.7	-	14256716	14283599	0.564699	0.179863	0.241171
ppp2r2ca	ppp2r2ca	NC_007112.7	+	14283692	14306853	1.816918	0.596475	0.799791
wfs1a	wfs1a	NC_007112.7	-	14313636	14339639	0.000000	0.000000	0.000000
crmp1	crmp1	NC_007112.7	+	14343317	14364712	0.437710	0.191254	0.256445
LOC567498	LOC567498	NC_007112.7	+	14372550	14374931	0.095718	0.030487	0.040879
fip1l1b	fip1l1b	NC_007112.7	+	14382797	14403687	35.079384	11.208602	15.029186
LOC553528	LOC553528	NC_007112.7	-	14397869	14426912	1.252846	1.190849	1.596764
chic2	chic2	NC_007112.7	+	14406145	14416437	25.863197	8.237720	11.045645
slc34a2aas	slc34a2aas	NC_007112.7	-	14432054	14454434	3.741584	1.191737	1.597954
slc34a2a	slc34a2a	NC_007112.7	+	14432438	14442899	1413.370483	450.174469	603.621704
rbpja	rbpja	NC_007112.7	+	14454663	14464020	6.451019	2.054722	2.755099
stim2a	stim2a	NC_007112.7	+	14465021	14484107	0.035706	0.011373	0.015249
LOC101882365	LOC101882365	NC_007112.7	+	14490479	14494782	0.254847	0.081172	0.108840
si:dkey-194g4.1	si:dkey-194g4.1	NC_007112.7	-	14499690	14507448	1.193226	0.380056	0.509602
LOC100004921	LOC100004921	NC_007112.7	+	14511438	14518343	0.000000	0.000000	0.000000
LOC110439785	LOC110439785	NC_007112.7	-	14517197	14517708	0.000000	0.000000	0.000000
LOC100004978	LOC100004978	NC_007112.7	-	14518957	14524540	0.115039	0.043496	0.058322
LOC110437782	LOC110437782	NC_007112.7	-	14527258	14538689	2.112925	0.770366	1.032954
LOC100329816	LOC100329816	NC_007112.7	+	14544029	14555625	0.000000	0.000000	0.000000
LOC100332745	LOC100332745	NC_007112.7	+	14555601	14575841	0.000000	0.000000	0.000000
LOC101884963	LOC101884963	NC_007112.7	-	14562159	14562816	0.024534	0.007814	0.010478
LOC100005071	LOC100005071	NC_007112.7	+	14575980	14592833	0.000000	0.000000	0.000000
LOC108189345	LOC108189345	NC_007112.7	+	14625693	14648950	0.000000	0.000000	0.000000
LOC108189470	LOC108189470	NC_007112.7	-	14641096	14641878	0.000000	0.000000	0.000000
LOC108189376	LOC108189376	NC_007112.7	-	14650749	14651745	0.000000	0.000000	0.000000
LOC110438560	LOC110438560	NC_007112.7	-	14652288	14655827	0.221706	0.070616	0.094686
LOC100330143	LOC100330143	NC_007112.7	+	14655841	14663152	0.936745	0.300567	0.403018
LOC108185170	LOC108185170	NC_007112.7	+	14666883	14669165	0.234321	0.074634	0.100074
LOC100537170	LOC100537170	NC_007112.7	-	14669877	14673751	0.077487	0.027611	0.037023
LOC100330009	LOC100330009	NC_007112.7	-	14692310	14699450	0.000000	0.000000	0.000000
LOC101886102	LOC101886102	NC_007112.7	+	14695832	14785255	0.042854	0.015683	0.021029
LOC100330441	LOC100330441	NC_007112.7	+	14760494	14762849	0.082141	0.026163	0.035081
LOC110438568	LOC110438568	NC_007112.7	-	14767867	14768911	0.000000	0.000000	0.000000
