Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
txnl4b	txnl4b	NC_007112.7	+	513982	522317	5.616848	5.893452	8.570306
si:ch73-41e3.7	si:ch73-41e3.7	NC_007112.7	-	518853	524433	0.000000	0.000000	0.000000
mrpl16	mrpl16	NC_007112.7	+	524699	530940	26.620974	24.791666	36.052238
cenpq	cenpq	NC_007112.7	+	532766	549521	2.071654	1.896058	2.757262
LOC101885604	LOC101885604	NC_007112.7	-	550964	558826	0.620522	0.567926	0.825882
mir155	mir155	NC_007112.7	+	576444	576521	0.000000	0.000000	0.000000
mrpl39	mrpl39	NC_007112.7	+	580671	591334	18.681377	17.097918	24.863930
jam2a	jam2a	NC_007112.7	+	594637	608235	3.968211	3.631860	5.281480
atp5j	atp5j	NC_007112.7	-	610327	614663	74.017021	125.205872	182.075378
appa	appa	NC_007112.7	-	617799	656793	23.473776	21.484106	31.242359
cyyr1	cyyr1	NC_007112.7	-	658405	669717	1.201517	1.099675	1.599156
adamts1	adamts1	NC_007112.7	-	672189	681503	0.669605	0.612984	0.891406
adamts5	adamts5	NC_007112.7	-	691738	714626	0.000000	0.000000	0.000000
n6amt1	n6amt1	NC_007112.7	+	961607	970952	5.444828	4.983317	7.246779
gart	gart	NC_007112.7	-	973067	1005061	3.773799	3.453926	5.022728
LOC100332351	LOC100332351	NC_007112.7	-	1006793	1014803	3.224348	2.951048	4.291438
LOC101886071	LOC101886071	NC_007112.7	-	1027556	1030612	0.000000	0.000000	0.000000
donson	donson	NC_007112.7	-	1286285	1352950	1.320388	1.208470	1.757367
runx1	runx1	NC_007112.7	-	1361974	1402588	0.551112	0.622273	0.904914
mir459	mir459	NC_007112.7	+	1575483	1575563	0.000000	0.000000	0.000000
urp2	urp2	NC_007112.7	+	1599979	1614496	0.000000	0.000000	0.000000
LOC100333907	LOC100333907	NC_007112.7	-	1618992	1631504	0.000000	0.000000	0.000000
atp1a1a.4	atp1a1a.4	NC_007112.7	+	1689794	1706159	619.341125	566.844910	824.310425
atp1a1a.1	atp1a1a.1	NC_007112.7	+	1712169	1731564	440.387299	403.059448	586.132324
LOC108187381	LOC108187381	NC_007112.7	-	1772028	1788265	0.000000	0.000000	0.000000
atp1a1a.2	atp1a1a.2	NC_007112.7	+	1789357	1796834	9.082660	8.312800	12.088542
atp1a1a.3	atp1a1a.3	NC_007112.7	+	1805294	1815660	14.717832	13.470327	19.588659
atp1a1a.5	atp1a1a.5	NC_007112.7	+	1838164	1850104	16.409855	15.018932	21.840652
si:ch211-132g1.3	si:ch211-132g1.3	NC_007112.7	-	1858212	1885624	5.229009	5.067972	7.369885
LOC103911757	LOC103911757	NC_007112.7	-	1887409	1894104	0.000000	0.000000	0.000000
si:ch211-132g1.6	si:ch211-132g1.6	NC_007112.7	+	1896661	1900710	2.821487	2.582334	3.755251
si:ch211-132g1.4	si:ch211-132g1.4	NC_007112.7	+	1904336	1911709	18.046492	16.539669	24.052118
si:ch211-132g1.1	si:ch211-132g1.1	NC_007112.7	+	1915939	1925963	7.520881	6.883401	10.009896
si:ch211-132g1.7	si:ch211-132g1.7	NC_007112.7	+	1941043	2000500	0.000000	0.000000	0.000000
slc5a3a	slc5a3a	NC_007112.7	+	2025085	2027100	0.112103	0.102601	0.149203
oxgr1a.1	oxgr1a.1	NC_007112.7	-	2048050	2051599	0.000000	0.000000	0.000000
oxgr1a.2	oxgr1a.2	NC_007112.7	-	2074513	2075529	0.037365	0.034198	0.049731
mbnl2	mbnl2	NC_007112.7	+	2101512	2217860	1.493489	5.583812	8.120025
rap2ab	rap2ab	NC_007112.7	+	2222366	2240119	0.000000	0.000000	0.000000
kpnb3	kpnb3	NC_007112.7	+	2260447	2299553	34.410492	31.496618	45.802635
farp1	farp1	NC_007112.7	+	2301930	2446117	4.052590	3.709087	5.393784
si:ch211-235f1.3	si:ch211-235f1.3	NC_007112.7	-	2331575	2358761	0.013918	0.021573	0.031372
ggact.3	ggact.3	NC_007112.7	-	2447021	2449490	0.737488	0.674977	0.981558
ggact.2	ggact.2	NC_007112.7	-	2450163	2453133	0.868338	0.794736	1.155712
ggact.1	ggact.1	NC_007112.7	-	2454140	2457526	12.619296	11.549666	16.795618
gpc6a	gpc6a	NC_007112.7	+	2712901	3036374	0.160839	0.149046	0.216743
LOC110439758	LOC110439758	NC_007112.7	+	2925455	2927347	0.000000	0.000000	0.000000
gpc5a	gpc5a	NC_007112.7	-	3100244	3295045	1.448318	1.325557	1.927635
mir92a-1	mir92a-1	NC_007112.7	-	3297367	3297451	0.000000	0.000000	0.000000
mir19b	mir19b	NC_007112.7	-	3297484	3297570	0.000000	0.000000	0.000000
mir20a	mir20a	NC_007112.7	-	3297603	3297755	0.000000	0.000000	0.000000
mir19a	mir19a	NC_007112.7	-	3297848	3297936	0.000000	0.000000	0.000000
mir18a	mir18a	NC_007112.7	-	3298006	3298088	0.000000	0.000000	0.000000
mir17a-1	mir17a-1	NC_007112.7	-	3298112	3298249	0.000000	0.000000	0.000000
LOC103910100	LOC103910100	NC_007112.7	+	3786526	3833365	0.000000	0.000000	0.000000
slitrk6	slitrk6	NC_007112.7	+	4101741	4154332	0.151928	0.139050	0.202208
LOC101887188	LOC101887188	NC_007112.7	-	4117881	4125107	0.000000	0.000000	0.000000
slitrk1	slitrk1	NC_007112.7	+	4545187	4550481	0.026629	0.024372	0.035442
LOC101882161	LOC101882161	NC_007112.7	-	4783348	4785448	0.000000	0.000000	0.000000
spry2	spry2	NC_007112.7	+	5273457	5277598	9.289812	8.621408	12.537320
ndfip2	ndfip2	NC_007112.7	-	5354489	5394686	31.565338	28.889816	42.011803
tuba8l2	tuba8l2	NC_007112.7	+	5402484	5419116	196.717667	180.043610	261.820862
stk16	stk16	NC_007112.7	+	5422437	5434261	2.871732	2.628320	3.822124
mnx2b	mnx2b	NC_007112.7	-	5449777	5455502	1.598958	1.463428	2.128129
atic	atic	NC_007112.7	+	5485853	5503665	8.666133	7.931579	11.534166
fn1b	fn1b	NC_007112.7	-	5504131	5543086	8.410396	7.966773	11.585345
cpo	cpo	NC_007112.7	+	5576151	5587130	125.852409	115.184982	167.502930
nrp2a	nrp2a	NC_007112.7	-	5606460	5746056	0.166654	0.387389	0.563345
pard3ba	pard3ba	NC_007112.7	-	5795014	6085751	1.113522	2.735744	3.978340
abcb6a	abcb6a	NC_007112.7	+	6135126	6160856	5.497523	5.032503	7.318307
cnppd1	cnppd1	NC_007112.7	+	6161989	6169817	15.201960	13.913421	20.233007
prkag3a	prkag3a	NC_007112.7	+	6171517	6185520	1.381755	1.283001	1.865750
retreg2	retreg2	NC_007112.7	+	6189856	6210816	4.636250	4.316885	6.277649
mdh1b	mdh1b	NC_007112.7	-	6218628	6225363	0.000000	0.000000	0.000000
fastkd2	fastkd2	NC_007112.7	+	6221936	6243817	9.688176	10.435648	15.175604
gtf3c3	gtf3c3	NC_007112.7	+	6243906	6272146	2.289905	2.095809	3.047743
hecw2b	hecw2b	NC_007112.7	+	6276244	6365434	0.453877	0.415406	0.604086
klf7a	klf7a	NC_007112.7	-	6403562	6494384	0.100034	0.091555	0.133140
si:ch211-93g23.2	si:ch211-93g23.2	NC_007112.7	+	6640002	6646358	7.713771	10.307512	14.989268
ube2f	ube2f	NC_007112.7	+	6646507	6664123	8.616255	9.463273	13.761568
lancl1	lancl1	NC_007112.7	+	7517461	7539716	4.617070	4.225721	6.145077
mylz3	mylz3	NC_007112.7	+	7546347	7554358	1.209326	1.106822	1.609549
pcnp	pcnp	NC_007112.7	+	7556963	7561231	8.439260	9.394990	13.662271
mxa	mxa	NC_007112.7	-	7562323	7570219	1.975719	1.808254	2.629578
mxb	mxb	NC_007112.7	-	7574224	7603573	0.000000	0.000000	0.000000
efnb2b	efnb2b	NC_007112.7	-	7634516	7659569	0.521393	0.477199	0.693947
arglu1b	arglu1b	NC_007112.7	-	7662091	7673376	21.238581	19.438370	28.267431
en1b	en1b	NC_007112.7	+	7679225	7683374	0.000000	0.000000	0.000000
wu:fc47e11	wu:fc47e11	NC_007112.7	-	7917882	7920638	2.895462	2.650039	3.853708
si:dkey-79f11.10	si:dkey-79f11.10	NC_007112.7	-	7924955	8012299	3.477314	21.904104	31.853127
si:dkey-79f11.9	si:dkey-79f11.9	NC_007112.7	-	7935957	7940616	0.000000	0.000000	0.000000
si:dkey-79f11.7	si:dkey-79f11.7	NC_007112.7	-	7946171	7978531	7.330353	9.109599	13.247252
si:dkey-79f11.5	si:dkey-79f11.5	NC_007112.7	-	7994106	8000558	5.160318	4.722922	6.868112
si:dkeyp-9d4.2	si:dkeyp-9d4.2	NC_007112.7	-	8016616	8020713	39.020302	35.712887	51.933964
si:dkeyp-9d4.3	si:dkeyp-9d4.3	NC_007112.7	-	8022320	8101668	0.000000	0.000000	0.000000
si:dkeyp-9d4.5	si:dkeyp-9d4.5	NC_007112.7	+	8109810	8163473	0.000000	0.000000	0.000000
LOC101882918	LOC101882918	NC_007112.7	-	8128468	8142226	0.720735	0.933554	1.357582
grapb	grapb	NC_007112.7	-	8165340	8192418	0.000000	0.000000	0.000000
LOC103911848	LOC103911848	NC_007112.7	-	8200733	8205228	0.000000	0.000000	0.000000
cacna1hb	cacna1hb	NC_007112.7	+	8304862	8404338	0.000000	0.000000	0.000000
syngr3b	syngr3b	NC_007112.7	-	8415983	8428760	1.506294	1.378618	2.004798
myo15ab	myo15ab	NC_007112.7	+	8435021	8507743	0.000000	0.000000	0.000000
alkbh5	alkbh5	NC_007112.7	+	8508753	8516591	6.878223	6.295215	9.154552
mief2	mief2	NC_007112.7	+	8521323	8530516	3.695681	3.382430	4.918757
smcr8b	smcr8b	NC_007112.7	+	8534698	8540045	0.895665	0.819747	1.192083
zgc:112980	zgc:112980	NC_007112.7	-	8539903	8553326	1.583091	1.454441	2.115060
ptcd1	ptcd1	NC_007112.7	-	8555327	8566666	2.031368	1.859186	2.703644
LOC110439701	LOC110439701	NC_007112.7	+	8573575	8575127	0.000000	0.000000	0.000000
si:ch211-160d14.9	si:ch211-160d14.9	NC_007112.7	+	8587345	8590640	1.184021	1.244992	1.810477
si:ch211-160d14.6	si:ch211-160d14.6	NC_007112.7	+	8601862	8612394	0.000000	0.000000	0.000000
zgc:153118	zgc:153118	NC_007112.7	-	8612572	8613918	0.000000	0.000000	0.000000
LOC101883376	LOC101883376	NC_007112.7	-	8615620	8618349	0.336789	0.308242	0.448248
LOC103911895	LOC103911895	NC_007112.7	-	8626996	8629020	0.000000	0.000000	0.000000
fbxl18	fbxl18	NC_007112.7	-	8638162	8646931	1.367739	1.251808	1.820389
actb1	actb1	NC_007112.7	-	8649104	8652632	1268.874878	1161.323242	1688.805664
fscn1b	fscn1b	NC_007112.7	+	8662542	8668674	0.510475	0.467206	0.679415
abcg2b	abcg2b	NC_007112.7	-	8674074	8691921	58.748249	53.768665	78.190826
zgc:77849	zgc:77849	NC_007112.7	+	8694196	8702684	24.478331	22.403513	32.579369
grin2ab	grin2ab	NC_007112.7	-	8763721	8918458	0.037841	0.034634	0.050364
si:ch73-191k20.1	si:ch73-191k20.1	NC_007112.7	+	8950804	8963797	0.000000	0.000000	0.000000
socs1b	socs1b	NC_007112.7	-	8961012	8966348	2.896001	2.685934	3.905907
si:ch73-191k20.4	si:ch73-191k20.4	NC_007112.7	-	8974033	8977967	4.745845	4.343580	6.316470
LOC103911865	LOC103911865	NC_007112.7	-	8978905	8980668	0.125574	0.114930	0.167132
tlr2	tlr2	NC_007112.7	+	8983491	8989759	0.206925	0.343166	0.499035
prkcba	prkcba	NC_007112.7	+	9004686	9074691	0.288989	0.308416	0.448501
cacng3a	cacng3a	NC_007112.7	+	9082175	9092208	0.000000	0.000000	0.000000
si:ch211-14k19.8	si:ch211-14k19.8	NC_007112.7	-	9100447	9115045	0.064857	0.059360	0.086321
ndufab1a	ndufab1a	NC_007112.7	-	9118104	9123429	18.489960	16.922726	24.609163
palb2	palb2	NC_007112.7	-	9124996	9134082	0.970637	0.888364	1.291867
LOC110439775	LOC110439775	NC_007112.7	-	9137445	9140104	0.040237	0.044439	0.064624
zgc:152698	zgc:152698	NC_007112.7	+	9144958	9145896	0.156550	0.143281	0.208360
plk1	plk1	NC_007112.7	+	9153187	9161695	0.961604	0.880097	1.279844
ern2	ern2	NC_007112.7	-	9169271	9195936	1.145913	1.054860	1.533986
chtf18	chtf18	NC_007112.7	+	9199038	9227201	0.667802	0.611198	0.888809
gng13a	gng13a	NC_007112.7	-	9227080	9228007	0.000000	0.000000	0.000000
si:dkeyp-57d7.4	si:dkeyp-57d7.4	NC_007112.7	-	9230981	9231841	0.476190	0.435827	0.633784
zgc:136472	zgc:136472	NC_007112.7	-	9234928	9249957	72.653214	66.495018	96.697601
ubn1	ubn1	NC_007112.7	-	9270015	9277986	0.000000	0.000000	0.000000
uncx4.1	uncx4.1	NC_007112.7	+	9290103	9294100	0.000000	0.000000	0.000000
LOC101883884	LOC101883884	NC_007112.7	-	9420821	9422280	0.000000	0.000000	0.000000
micall2b	micall2b	NC_007112.7	-	9460010	9486131	12.779784	12.436741	18.085609
si:ch73-12o23.1	si:ch73-12o23.1	NC_007112.7	-	9499640	9527411	97.525551	92.796318	134.945160
elfn1b	elfn1b	NC_007112.7	+	9557186	9711530	0.000000	0.000000	0.000000
ugt5b5	ugt5b5	NC_007112.7	-	9626277	9629705	21.567991	19.739859	28.705862
ugt5b4	ugt5b4	NC_007112.7	-	9630996	9652696	54.834137	50.186317	72.981346
ugt5b3	ugt5b3	NC_007112.7	-	9635978	9641845	48.854858	44.713852	65.023247
ugt5b2	ugt5b2	NC_007112.7	-	9642976	9644630	19.959982	18.268147	26.565685
ugt5b1	ugt5b1	NC_007112.7	-	9644893	9652725	8.190596	9.268585	13.478452
mad1l1	mad1l1	NC_007112.7	-	9740800	9858521	1.761905	1.612563	2.345003
pmm2	pmm2	NC_007112.7	+	9860381	9866608	5.281851	4.834154	7.029866
zgc:56409	zgc:56409	NC_007112.7	-	9873309	9885360	2.158127	1.975201	2.872353
rgs11	rgs11	NC_007112.7	+	9886942	9914635	0.387558	0.407042	0.591924
tmem8a	tmem8a	NC_007112.7	-	9916376	9941051	4.248090	3.897585	5.667899
LOC110439781	LOC110439781	NC_007112.7	+	9940379	9950811	0.000000	0.000000	0.000000
pdia2	pdia2	NC_007112.7	+	9954485	9964765	19.914820	18.226812	26.505577
si:dkeyp-75b4.8	si:dkeyp-75b4.8	NC_007112.7	+	9966249	9982188	0.000000	0.000000	0.000000
LOC101884154	LOC101884154	NC_007112.7	-	9972260	9977500	0.000000	0.000000	0.000000
LOC101884122	LOC101884122	NC_007112.7	-	9977617	9980951	0.000000	0.000000	0.000000
si:dkeyp-75b4.9	si:dkeyp-75b4.9	NC_007112.7	-	9985169	9989664	6.058288	5.544779	8.063262
si:dkeyp-75b4.10	si:dkeyp-75b4.10	NC_007112.7	+	9994785	10000362	116.040314	106.204567	154.443542
trim2b	trim2b	NC_007112.7	+	10003397	10033493	0.000000	0.000000	0.000000
rnf175	rnf175	NC_007112.7	-	10037444	10048514	6.178985	5.852189	8.510301
fgb	fgb	NC_007112.7	+	10051806	10059430	1.298378	1.188326	1.728073
LOC100536670	LOC100536670	NC_007112.7	-	10063216	10064777	0.000000	0.000000	0.000000
fga	fga	NC_007112.7	-	10066100	10071522	0.677735	0.620289	0.902030
lratb	lratb	NC_007112.7	+	10074498	10113195	3.315492	7.389594	10.746007
lratb.2	lratb.2	NC_007112.7	+	10118455	10123897	0.000000	0.000000	0.000000
rbm46	rbm46	NC_007112.7	+	10127209	10137452	0.000000	0.000000	0.000000
npy2rl	npy2rl	NC_007112.7	+	10221568	10236768	0.636607	0.582647	0.847290
eif3f	eif3f	NC_007112.7	+	10297027	10304044	342.090149	313.094116	455.303955
zgc:77880	zgc:77880	NC_007112.7	+	10305652	10315206	0.531100	0.486083	0.706866
tmem55bb	tmem55bb	NC_007112.7	+	10318089	10325025	1.354150	1.239370	1.802302
LOC557811	LOC557811	NC_007112.7	-	10328192	10347386	0.000000	0.000000	0.000000
dachb	dachb	NC_007112.7	+	10378677	10448630	0.832748	0.954554	1.388120
tnrc5	tnrc5	NC_007112.7	-	10462692	10473588	3.644249	3.335357	4.850304
trpc5a	trpc5a	NC_007112.7	-	10486064	10620345	0.000000	0.000000	0.000000
zgc:174945	zgc:174945	NC_007112.7	-	10637479	10640624	0.325798	0.298183	0.433620
si:dkey-31e10.1	si:dkey-31e10.1	NC_007112.7	-	10642501	10647351	0.090484	0.086927	0.126409
si:dkey-31e10.5	si:dkey-31e10.5	NC_007112.7	-	10666517	10670695	0.288901	0.264413	0.384512
si:dkey-31e10.6p	si:dkey-31e10.6p	NC_007112.7	-	10672598	10683997	0.625538	0.572517	0.832558
zgc:103678	zgc:103678	NC_007112.7	+	10683843	10696591	6.696646	6.129029	8.912883
atp1b1b	atp1b1b	NC_007112.7	+	10720218	10739209	0.186940	0.171095	0.248807
LOC100334711	LOC100334711	NC_007112.7	+	10760059	10777133	0.000000	0.000000	0.000000
crfb15	crfb15	NC_007112.7	-	10809355	10821584	1.323266	1.248214	1.815163
dmd	dmd	NC_007112.7	-	10824343	11075439	0.344231	0.356310	0.518148
casc5	casc5	NC_007112.7	-	11086955	11107435	0.113809	0.104162	0.151474
knstrn	knstrn	NC_007112.7	+	11107743	11117501	1.181250	1.081125	1.572182
sdk1b	sdk1b	NC_007112.7	-	11124265	11509093	0.000000	0.000000	0.000000
si:dkey-26i13.6	si:dkey-26i13.6	NC_007112.7	-	11605669	11609410	0.072452	0.066311	0.096430
si:dkey-26i13.5	si:dkey-26i13.5	NC_007112.7	-	11614932	11616394	0.037081	0.033938	0.049353
si:dkey-26i13.3	si:dkey-26i13.3	NC_007112.7	-	11625917	11627485	0.257754	0.235906	0.343057
si:dkey-26i13.4	si:dkey-26i13.4	NC_007112.7	-	11641314	11643990	0.101010	0.092448	0.134439
brat1	brat1	NC_007112.7	-	11670879	11689597	2.624260	2.495977	3.629670
si:dkey-26i13.8	si:dkey-26i13.8	NC_007112.7	+	11711226	11733311	0.000000	0.000000	0.000000
chst12b	chst12b	NC_007112.7	+	11735655	11738573	0.000000	0.000000	0.000000
zmp:0000001069	zmp:0000001069	NC_007112.7	-	11775536	11778831	0.000000	0.000000	0.000000
ttyh3b	ttyh3b	NC_007112.7	-	11785645	11850385	0.000000	0.000000	0.000000
iqce	iqce	NC_007112.7	-	11854710	11878868	0.797159	0.729591	1.060977
snx8b	snx8b	NC_007112.7	+	11881533	11900425	0.983657	0.900281	1.309196
grk4	grk4	NC_007112.7	-	11902579	11973372	4.204960	4.609257	6.702818
tspan5b	tspan5b	NC_007112.7	+	11977426	11994710	2.562591	2.345382	3.410674
slc24a2	slc24a2	NC_007112.7	+	12009502	12041473	0.310416	0.284105	0.413147
saraf	saraf	NC_007112.7	+	12049233	12059553	7.478686	8.590855	12.492889
pla2g12a	pla2g12a	NC_007112.7	-	12061284	12064745	31.298449	28.645548	41.656586
LOC110439783	LOC110439783	NC_007112.7	-	12066440	12068628	0.000000	0.000000	0.000000
xpa	xpa	NC_007112.7	+	12068725	12097812	0.994307	1.136158	1.652210
mtp	mtp	NC_007112.7	-	12107680	12126541	127.705620	116.881111	169.969452
spink4	spink4	NC_007112.7	+	12135054	12138616	19.342037	17.702579	25.743235
b4galt1	b4galt1	NC_007112.7	-	12141467	12161147	1.962295	1.795968	2.611711
stra6l	stra6l	NC_007112.7	+	12172289	12191051	38.851097	52.621014	76.521904
tdrd7a	tdrd7a	NC_007112.7	+	12195723	12228117	0.000000	0.000000	0.000000
tmod1	tmod1	NC_007112.7	+	12228213	12259063	0.153351	0.399050	0.580301
cplx2l	cplx2l	NC_007112.7	-	12262980	12278778	0.337942	0.331717	0.482386
gne	gne	NC_007112.7	+	12295258	12334540	2.327610	2.130319	3.097926
nansa	nansa	NC_007112.7	+	12335864	12344788	22.847483	20.910896	30.408796
clta	clta	NC_007112.7	+	12348217	12361930	64.479424	63.218632	91.933037
sclt1	sclt1	NC_007112.7	-	12364455	12394162	2.361722	2.242874	3.261605
zgc:77739	zgc:77739	NC_007112.7	+	12394197	12397886	802.353088	838.555908	1219.434692
LOC103911926	LOC103911926	NC_007112.7	+	12672817	12676199	0.011703	0.021446	0.031187
pcdh10a	pcdh10a	NC_007112.7	+	12763417	12797552	0.550017	0.518710	0.754312
pcdh18a	pcdh18a	NC_007112.7	-	13261115	13271156	1.048512	0.965681	1.404301
LOC101886760	LOC101886760	NC_007112.7	+	13479125	13482300	0.000000	0.000000	0.000000
LOC101886790	LOC101886790	NC_007112.7	-	13485420	13487161	0.000000	0.000000	0.000000
LOC101886839	LOC101886839	NC_007112.7	-	13598720	13603663	1.264609	1.179059	1.714597
noctb	noctb	NC_007112.7	+	13930662	13953733	0.336846	0.870711	1.266195
elf2b	elf2b	NC_007112.7	-	13957218	13989498	5.503519	5.987586	8.707196
mgarp	mgarp	NC_007112.7	-	13997809	14014931	0.000000	0.000000	0.000000
hpf1	hpf1	NC_007112.7	+	14020445	14026781	3.858306	3.531271	5.135202
ank2a	ank2a	NC_007112.7	+	14029159	14160253	0.053571	0.073774	0.107282
LOC101887098	LOC101887098	NC_007112.7	+	14115836	14117650	0.000000	0.000000	0.000000
camk2d2	camk2d2	NC_007112.7	-	14162472	14234120	0.211319	0.193686	0.281659
cxcl8a	cxcl8a	NC_007112.7	+	14253145	14254126	6.283513	5.771082	8.392354
pde5aa	pde5aa	NC_007112.7	-	14256716	14283599	0.339103	0.310360	0.451328
ppp2r2ca	ppp2r2ca	NC_007112.7	+	14283692	14306853	0.383638	0.352240	0.512230
wfs1a	wfs1a	NC_007112.7	-	14313636	14339639	0.000000	0.000000	0.000000
crmp1	crmp1	NC_007112.7	+	14343317	14364712	0.000000	0.000000	0.000000
LOC567498	LOC567498	NC_007112.7	+	14372550	14374931	0.041562	0.038039	0.055317
fip1l1b	fip1l1b	NC_007112.7	+	14382797	14403687	12.190070	11.263733	16.379812
LOC553528	LOC553528	NC_007112.7	-	14397869	14426912	0.566934	1.956111	2.844593
chic2	chic2	NC_007112.7	+	14406145	14416437	10.626073	9.725391	14.142744
slc34a2aas	slc34a2aas	NC_007112.7	-	14432054	14454434	4.269337	3.907462	5.682263
slc34a2a	slc34a2a	NC_007112.7	+	14432438	14442899	1102.562134	1009.107483	1467.452148
rbpja	rbpja	NC_007112.7	+	14454663	14464020	2.662775	2.437074	3.544013
stim2a	stim2a	NC_007112.7	+	14465021	14484107	0.000000	0.000000	0.000000
LOC101882365	LOC101882365	NC_007112.7	+	14490479	14494782	0.351697	0.321887	0.468090
si:dkey-194g4.1	si:dkey-194g4.1	NC_007112.7	-	14499690	14507448	0.382638	0.350205	0.509271
LOC100004921	LOC100004921	NC_007112.7	+	14511438	14518343	0.000000	0.000000	0.000000
LOC110439785	LOC110439785	NC_007112.7	-	14517197	14517708	0.000000	0.000000	0.000000
LOC100004978	LOC100004978	NC_007112.7	-	14518957	14524540	0.045566	0.042794	0.062231
LOC110437782	LOC110437782	NC_007112.7	-	14527258	14538689	1.858788	1.941287	2.823035
LOC100329816	LOC100329816	NC_007112.7	+	14544029	14555625	0.000000	0.000000	0.000000
LOC100332745	LOC100332745	NC_007112.7	+	14555601	14575841	0.000000	0.000000	0.000000
LOC101884963	LOC101884963	NC_007112.7	-	14562159	14562816	0.000000	0.000000	0.000000
LOC108189345	LOC108189345	NC_007112.7	+	14625693	14648950	0.000000	0.000000	0.000000
LOC108189470	LOC108189470	NC_007112.7	-	14641096	14641878	0.000000	0.000000	0.000000
LOC108189376	LOC108189376	NC_007112.7	-	14650749	14651745	0.000000	0.000000	0.000000
LOC110438560	LOC110438560	NC_007112.7	-	14652288	14655827	0.000000	0.000000	0.000000
LOC100330143	LOC100330143	NC_007112.7	+	14655841	14663152	0.571786	0.527184	0.766635
LOC108185170	LOC108185170	NC_007112.7	+	14666883	14669165	0.122277	0.111913	0.162744
LOC100537170	LOC100537170	NC_007112.7	-	14669877	14673751	0.043960	0.044603	0.064862
LOC100330009	LOC100330009	NC_007112.7	-	14692310	14699450	0.000000	0.000000	0.000000
LOC101886102	LOC101886102	NC_007112.7	+	14695832	14785255	0.000000	0.000000	0.000000
LOC100330441	LOC100330441	NC_007112.7	+	14760494	14762849	0.051645	0.047267	0.068737
LOC110438568	LOC110438568	NC_007112.7	-	14767867	14768911	0.000000	0.000000	0.000000
LOC103911961	LOC103911961	NC_007112.7	+	14771626	14774658	0.000000	0.000000	0.000000
pcdh7a	pcdh7a	NC_007112.7	+	15137903	15203218	0.209999	0.192199	0.279498
itln1	itln1	NC_007112.7	+	15216659	15223558	63.434570	59.070339	85.900558
