Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
blzf1	blzf1	NC_007112.7	+	494297	505620	13.481262	10.948922	14.690728
trmt10c	trmt10c	NC_007112.7	-	509021	513786	11.500323	9.248639	12.409372
txnl4b	txnl4b	NC_007112.7	+	513982	522317	5.530797	5.099156	6.841799
si:ch73-41e3.7	si:ch73-41e3.7	NC_007112.7	-	518853	524433	0.152764	0.136784	0.183531
mrpl16	mrpl16	NC_007112.7	+	524699	530940	26.482151	21.670479	29.076389
cenpq	cenpq	NC_007112.7	+	532766	549521	0.000000	0.000000	0.000000
LOC101885604	LOC101885604	NC_007112.7	-	550964	558826	0.175762	0.141349	0.189655
mir155	mir155	NC_007112.7	+	576444	576521	0.000000	0.000000	0.000000
mrpl39	mrpl39	NC_007112.7	+	580671	591334	13.185425	10.603809	14.227674
jam2a	jam2a	NC_007112.7	+	594637	608235	6.399637	5.146632	6.905500
atp5j	atp5j	NC_007112.7	-	610327	614663	67.453857	95.577415	128.241119
appa	appa	NC_007112.7	-	617799	656793	25.115770	20.198277	27.101061
cyyr1	cyyr1	NC_007112.7	-	658405	669717	1.156040	0.929695	1.247420
adamts1	adamts1	NC_007112.7	-	672189	681503	0.409081	0.329058	0.441514
adamts5	adamts5	NC_007112.7	-	691738	714626	0.000000	0.000000	0.000000
n6amt1	n6amt1	NC_007112.7	+	961607	970952	6.965517	5.601717	7.516110
gart	gart	NC_007112.7	-	973067	1005061	2.395776	1.926700	2.585151
LOC100332351	LOC100332351	NC_007112.7	-	1006793	1014803	5.652174	4.545517	6.098953
LOC101886071	LOC101886071	NC_007112.7	-	1027556	1030612	1.483772	1.295930	1.738815
donson	donson	NC_007112.7	-	1286285	1352950	0.000000	0.000000	0.000000
runx1	runx1	NC_007112.7	-	1361974	1402588	0.239099	0.197944	0.265592
mir459	mir459	NC_007112.7	+	1575483	1575563	0.000000	0.000000	0.000000
urp2	urp2	NC_007112.7	+	1599979	1614496	0.000000	0.000000	0.000000
LOC100333907	LOC100333907	NC_007112.7	-	1618992	1631504	1.101272	0.885651	1.188323
atp1a1a.4	atp1a1a.4	NC_007112.7	+	1689794	1706159	505.225128	406.305542	545.160950
atp1a1a.1	atp1a1a.1	NC_007112.7	+	1712169	1731564	566.437622	455.533051	611.212036
LOC108187381	LOC108187381	NC_007112.7	-	1772028	1788265	0.000000	0.000000	0.000000
atp1a1a.2	atp1a1a.2	NC_007112.7	+	1789357	1796834	6.128726	4.928764	6.613175
atp1a1a.3	atp1a1a.3	NC_007112.7	+	1805294	1815660	14.683506	11.808577	15.844172
atp1a1a.5	atp1a1a.5	NC_007112.7	+	1838164	1850104	15.319471	12.320024	16.530407
si:ch211-132g1.3	si:ch211-132g1.3	NC_007112.7	-	1858212	1885624	10.064443	8.903056	11.945686
LOC103911757	LOC103911757	NC_007112.7	-	1887409	1894104	0.000000	0.000000	0.000000
si:ch211-132g1.6	si:ch211-132g1.6	NC_007112.7	+	1896661	1900710	2.503936	2.013683	2.701861
si:ch211-132g1.4	si:ch211-132g1.4	NC_007112.7	+	1904336	1911709	8.102357	6.524401	8.754123
si:ch211-132g1.1	si:ch211-132g1.1	NC_007112.7	+	1915939	1925963	4.647034	3.737177	5.014361
si:ch211-132g1.7	si:ch211-132g1.7	NC_007112.7	+	1941043	2000500	0.684100	0.550158	0.738175
slc5a3a	slc5a3a	NC_007112.7	+	2025085	2027100	0.000000	0.000000	0.000000
oxgr1a.1	oxgr1a.1	NC_007112.7	-	2048050	2051599	0.000000	0.000000	0.000000
oxgr1a.3	oxgr1a.3	NC_007112.7	-	2060430	2061419	0.000000	0.000000	0.000000
oxgr1a.2	oxgr1a.2	NC_007112.7	-	2074513	2075529	0.037409	0.030085	0.040366
mbnl2	mbnl2	NC_007112.7	+	2101512	2217860	1.549960	4.953895	6.646895
rap2ab	rap2ab	NC_007112.7	+	2222366	2240119	0.000000	0.000000	0.000000
kpnb3	kpnb3	NC_007112.7	+	2260447	2299553	40.872269	32.869759	44.103039
farp1	farp1	NC_007112.7	+	2301930	2446117	2.998516	2.411427	3.235535
si:ch211-235f1.3	si:ch211-235f1.3	NC_007112.7	-	2331575	2358761	0.020563	0.028007	0.037578
ggact.3	ggact.3	NC_007112.7	-	2447021	2449490	2.422301	1.948031	2.613773
ggact.2	ggact.2	NC_007112.7	-	2450163	2453133	11.348572	9.126600	12.245626
ggact.1	ggact.1	NC_007112.7	-	2454140	2457526	53.616497	43.118759	57.854645
gpc6a	gpc6a	NC_007112.7	+	2712901	3036374	0.244324	0.198942	0.266931
LOC110439758	LOC110439758	NC_007112.7	+	2925455	2927347	0.000000	0.000000	0.000000
gpc5a	gpc5a	NC_007112.7	-	3100244	3295045	1.370562	1.102215	1.478899
mir92a-1	mir92a-1	NC_007112.7	-	3297367	3297451	0.258964	0.236028	0.316691
mir19b	mir19b	NC_007112.7	-	3297484	3297570	0.000000	0.000000	0.000000
mir20a	mir20a	NC_007112.7	-	3297603	3297755	0.000000	0.000000	0.000000
mir19a	mir19a	NC_007112.7	-	3297848	3297936	0.000000	0.000000	0.000000
mir18a	mir18a	NC_007112.7	-	3298006	3298088	0.000000	0.000000	0.000000
mir17a-1	mir17a-1	NC_007112.7	-	3298112	3298249	0.000000	0.000000	0.000000
slitrk6	slitrk6	NC_007112.7	+	4101741	4154332	0.855527	0.688021	0.923153
LOC101887188	LOC101887188	NC_007112.7	-	4117881	4125107	0.000000	0.000000	0.000000
slitrk1	slitrk1	NC_007112.7	+	4545187	4550481	0.028329	0.022782	0.030568
LOC101882161	LOC101882161	NC_007112.7	-	4783348	4785448	0.000000	0.000000	0.000000
LOC103911774	LOC103911774	NC_007112.7	-	5148593	5154048	0.000000	0.000000	0.000000
spry2	spry2	NC_007112.7	+	5273457	5277598	7.258562	6.288297	8.437330
ndfip2	ndfip2	NC_007112.7	-	5354489	5394686	31.680746	25.477875	34.184971
tuba8l2	tuba8l2	NC_007112.7	+	5402484	5419116	200.471085	161.220230	216.317444
stk16	stk16	NC_007112.7	+	5422437	5434261	2.754407	2.215113	2.972131
mnx2b	mnx2b	NC_007112.7	-	5449777	5455502	1.470486	1.194379	1.602560
atic	atic	NC_007112.7	+	5485853	5503665	5.980848	4.809839	6.453608
fn1b	fn1b	NC_007112.7	-	5504131	5543086	19.583870	16.300442	21.871138
cpo	cpo	NC_007112.7	+	5576151	5587130	138.261612	111.190941	149.190582
nrp2a	nrp2a	NC_007112.7	-	5606460	5746056	0.100336	0.204937	0.274974
pard3ba	pard3ba	NC_007112.7	-	5795014	6085751	1.148965	2.467033	3.310144
abcb6a	abcb6a	NC_007112.7	+	6135126	6160856	5.792492	4.659250	6.251554
cnppd1	cnppd1	NC_007112.7	+	6161989	6169817	15.970175	12.843325	17.232546
prkag3a	prkag3a	NC_007112.7	+	6171517	6185520	2.058106	1.670623	2.241561
retreg2	retreg2	NC_007112.7	+	6189856	6210816	5.165759	4.246039	5.697128
mdh1b	mdh1b	NC_007112.7	-	6218628	6225363	0.000000	0.000000	0.000000
fastkd2	fastkd2	NC_007112.7	+	6221936	6243817	11.248788	10.646739	14.285275
gtf3c3	gtf3c3	NC_007112.7	+	6243906	6272146	3.504093	2.818016	3.781076
hecw2b	hecw2b	NC_007112.7	+	6276244	6365434	0.721642	0.580350	0.778685
klf7a	klf7a	NC_007112.7	-	6403562	6494384	0.178366	0.143443	0.192465
si:ch211-93g23.2	si:ch211-93g23.2	NC_007112.7	+	6640002	6646358	4.810382	5.648072	7.578308
ube2f	ube2f	NC_007112.7	+	6646507	6664123	7.374110	6.627452	8.892391
erbb4a	erbb4a	NC_007112.7	+	6817290	6925113	0.268669	0.216065	0.289906
LOC108184914	LOC108184914	NC_007112.7	-	6984652	7054455	0.025023	0.020124	0.027001
si:ch73-383l1.1	si:ch73-383l1.1	NC_007112.7	+	7189839	7451903	0.000000	0.000000	0.000000
lancl1	lancl1	NC_007112.7	+	7517461	7539716	3.908261	3.143051	4.217192
mylz3	mylz3	NC_007112.7	+	7546347	7554358	1.559585	1.254229	1.682863
pcnp	pcnp	NC_007112.7	+	7556963	7561231	8.001481	7.521249	10.091645
mxa	mxa	NC_007112.7	-	7562323	7570219	1.699477	1.366731	1.833813
mxb	mxb	NC_007112.7	-	7574224	7603573	0.000000	0.000000	0.000000
efnb2b	efnb2b	NC_007112.7	-	7634516	7659569	0.811940	0.652968	0.876120
arglu1b	arglu1b	NC_007112.7	-	7662091	7673376	28.830736	23.185877	31.109678
en1b	en1b	NC_007112.7	+	7679225	7683374	0.000000	0.000000	0.000000
radil	radil	NC_007112.7	-	7847423	7894273	0.000000	0.000000	0.000000
wu:fc47e11	wu:fc47e11	NC_007112.7	-	7917882	7920638	1.226094	0.986033	1.323011
si:dkey-79f11.10	si:dkey-79f11.10	NC_007112.7	-	7924955	8012299	6.613621	42.021366	56.382221
si:dkey-79f11.9	si:dkey-79f11.9	NC_007112.7	-	7935957	7940616	3.723614	2.994556	4.017949
si:dkey-79f11.7	si:dkey-79f11.7	NC_007112.7	-	7946171	7978531	40.444675	46.215427	62.009602
si:dkey-79f11.5	si:dkey-79f11.5	NC_007112.7	-	7994106	8000558	2.329745	1.873597	2.513901
si:dkeyp-9d4.2	si:dkeyp-9d4.2	NC_007112.7	-	8016616	8020713	11.391479	9.161106	12.291925
si:dkeyp-9d4.3	si:dkeyp-9d4.3	NC_007112.7	-	8022320	8101668	0.226797	0.182392	0.244724
si:dkeyp-9d4.5	si:dkeyp-9d4.5	NC_007112.7	+	8109810	8163473	0.000000	0.000000	0.000000
LOC101882918	LOC101882918	NC_007112.7	-	8128468	8142226	0.497003	0.596397	0.800216
grapb	grapb	NC_007112.7	-	8165340	8192418	0.000000	0.000000	0.000000
LOC103911848	LOC103911848	NC_007112.7	-	8200733	8205228	0.000000	0.000000	0.000000
cacna1hb	cacna1hb	NC_007112.7	+	8304862	8404338	0.196514	0.158038	0.212048
syngr3b	syngr3b	NC_007112.7	-	8415983	8428760	0.646167	0.519652	0.697244
myo15ab	myo15ab	NC_007112.7	+	8435021	8507743	0.005661	0.004553	0.006108
alkbh5	alkbh5	NC_007112.7	+	8508753	8516591	6.670747	5.364661	7.198040
mief2	mief2	NC_007112.7	+	8521323	8530516	5.770288	4.640506	6.226404
smcr8b	smcr8b	NC_007112.7	+	8534698	8540045	0.724172	0.582384	0.781415
zgc:112980	zgc:112980	NC_007112.7	-	8539903	8553326	1.804134	1.502293	2.015703
ptcd1	ptcd1	NC_007112.7	-	8555327	8566666	1.743337	1.402004	1.881140
LOC110439701	LOC110439701	NC_007112.7	+	8573575	8575127	0.000000	0.000000	0.000000
si:ch211-160d14.9	si:ch211-160d14.9	NC_007112.7	+	8587345	8590640	0.302667	0.279644	0.375213
si:ch211-160d14.6	si:ch211-160d14.6	NC_007112.7	+	8601862	8612394	0.000000	0.000000	0.000000
zgc:153118	zgc:153118	NC_007112.7	-	8612572	8613918	0.308011	0.247705	0.332358
LOC101883376	LOC101883376	NC_007112.7	-	8615620	8618349	0.000000	0.000000	0.000000
LOC103911895	LOC103911895	NC_007112.7	-	8626996	8629020	0.000000	0.000000	0.000000
fbxl18	fbxl18	NC_007112.7	-	8638162	8646931	0.561735	0.451751	0.606138
actb1	actb1	NC_007112.7	-	8649104	8652632	652.211609	524.513062	703.766052
fscn1b	fscn1b	NC_007112.7	+	8662542	8668674	0.274777	0.220978	0.296497
abcg2b	abcg2b	NC_007112.7	-	8674074	8691921	62.867931	50.558826	67.837364
zgc:77849	zgc:77849	NC_007112.7	+	8694196	8702684	28.147305	22.636257	30.372225
grin2ab	grin2ab	NC_007112.7	-	8763721	8918458	0.024059	0.019348	0.025961
si:ch73-191k20.1	si:ch73-191k20.1	NC_007112.7	+	8950804	8963797	0.000000	0.000000	0.000000
socs1b	socs1b	NC_007112.7	-	8961012	8966348	2.438297	2.139916	2.871235
si:ch73-191k20.4	si:ch73-191k20.4	NC_007112.7	-	8974033	8977967	4.371586	3.515660	4.717141
LOC103911865	LOC103911865	NC_007112.7	-	8978905	8980668	0.168751	0.135711	0.182090
tlr2	tlr2	NC_007112.7	+	8983491	8989759	0.060970	0.088846	0.119210
prkcba	prkcba	NC_007112.7	+	9004686	9074691	0.233414	0.219839	0.294969
cacng3a	cacng3a	NC_007112.7	+	9082175	9092208	0.000000	0.000000	0.000000
si:ch211-14k19.8	si:ch211-14k19.8	NC_007112.7	-	9100447	9115045	0.275612	0.221649	0.297398
ndufab1a	ndufab1a	NC_007112.7	-	9118104	9123429	18.191433	14.629677	19.629385
palb2	palb2	NC_007112.7	-	9124996	9134082	0.203509	0.163663	0.219595
LOC110439775	LOC110439775	NC_007112.7	-	9137445	9140104	0.093910	0.091134	0.122280
zgc:152698	zgc:152698	NC_007112.7	+	9144958	9145896	0.159744	0.128467	0.172371
plk1	plk1	NC_007112.7	+	9153187	9161695	0.348549	0.280306	0.376100
ern2	ern2	NC_007112.7	-	9169271	9195936	1.106372	0.908353	1.218784
chtf18	chtf18	NC_007112.7	+	9199038	9227201	0.070279	0.056519	0.075834
gng13a	gng13a	NC_007112.7	-	9227080	9228007	0.000000	0.000000	0.000000
si:dkeyp-57d7.4	si:dkeyp-57d7.4	NC_007112.7	-	9230981	9231841	1.004646	0.807943	1.084059
zgc:136472	zgc:136472	NC_007112.7	-	9234928	9249957	66.658478	53.607208	71.927536
ubn1	ubn1	NC_007112.7	-	9270015	9277986	0.000000	0.000000	0.000000
uncx4.1	uncx4.1	NC_007112.7	+	9290103	9294100	0.000000	0.000000	0.000000
LOC101883884	LOC101883884	NC_007112.7	-	9420821	9422280	0.000000	0.000000	0.000000
micall2b	micall2b	NC_007112.7	-	9460010	9486131	13.458344	11.513810	15.448668
si:ch73-12o23.1	si:ch73-12o23.1	NC_007112.7	-	9499640	9527411	106.197342	88.117210	118.231369
elfn1b	elfn1b	NC_007112.7	+	9557186	9711530	1.161482	0.934072	1.253292
ugt5b5	ugt5b5	NC_007112.7	-	9626277	9629705	13.312304	10.705846	14.364583
ugt5b4	ugt5b4	NC_007112.7	-	9630996	9652696	30.984768	24.918163	33.433975
ugt5b3	ugt5b3	NC_007112.7	-	9635978	9641845	51.009121	41.021889	55.041164
ugt5b2	ugt5b2	NC_007112.7	-	9642976	9644630	25.798290	20.747162	27.837530
ugt5b1	ugt5b1	NC_007112.7	-	9644893	9652725	10.676614	11.306887	15.171028
mad1l1	mad1l1	NC_007112.7	-	9740800	9858521	1.995048	1.604431	2.152748
pmm2	pmm2	NC_007112.7	+	9860381	9866608	2.226876	1.790869	2.402901
zgc:56409	zgc:56409	NC_007112.7	-	9873309	9885360	2.165289	1.741340	2.336446
rgs11	rgs11	NC_007112.7	+	9886942	9914635	0.000000	0.000000	0.000000
tmem8a	tmem8a	NC_007112.7	-	9916376	9941051	4.181669	3.371203	4.523315
LOC110439781	LOC110439781	NC_007112.7	+	9940379	9950811	0.000000	0.000000	0.000000
pdia2	pdia2	NC_007112.7	+	9954485	9964765	23.623039	18.997810	25.490337
si:dkeyp-75b4.8	si:dkeyp-75b4.8	NC_007112.7	+	9966249	9982188	0.000000	0.000000	0.000000
LOC101884154	LOC101884154	NC_007112.7	-	9972260	9977500	0.000000	0.000000	0.000000
LOC101884122	LOC101884122	NC_007112.7	-	9977617	9980951	0.000000	0.000000	0.000000
si:dkeyp-75b4.9	si:dkeyp-75b4.9	NC_007112.7	-	9985169	9989664	2.775956	2.232443	2.995383
si:dkeyp-75b4.10	si:dkeyp-75b4.10	NC_007112.7	+	9994785	10000362	79.500710	63.935017	85.784889
trim2b	trim2b	NC_007112.7	+	10003397	10033493	0.210482	0.169271	0.227120
rnf175	rnf175	NC_007112.7	-	10037444	10048514	7.528277	6.267784	8.409807
fgb	fgb	NC_007112.7	+	10051806	10059430	0.000000	0.000000	0.000000
LOC100536670	LOC100536670	NC_007112.7	-	10063216	10064777	0.000000	0.000000	0.000000
fga	fga	NC_007112.7	-	10066100	10071522	0.186888	0.150297	0.201661
lratb	lratb	NC_007112.7	+	10074498	10113195	2.247679	4.207263	5.645100
lratb.2	lratb.2	NC_007112.7	+	10118455	10123897	0.000000	0.000000	0.000000
rbm46	rbm46	NC_007112.7	+	10127209	10137452	0.000000	0.000000	0.000000
npy2rl	npy2rl	NC_007112.7	+	10221568	10236768	0.473280	0.380615	0.510691
eif3f	eif3f	NC_007112.7	+	10297027	10304044	487.012878	391.659149	525.509094
zgc:77880	zgc:77880	NC_007112.7	+	10305652	10315206	0.583134	0.468960	0.629228
tmem55bb	tmem55bb	NC_007112.7	+	10318089	10325025	2.409614	1.937828	2.600083
LOC557811	LOC557811	NC_007112.7	-	10328192	10347386	0.000000	0.000000	0.000000
dachb	dachb	NC_007112.7	+	10378677	10448630	0.349840	0.350895	0.470813
tnrc5	tnrc5	NC_007112.7	-	10462692	10473588	4.910018	3.948670	5.298133
trpc5a	trpc5a	NC_007112.7	-	10486064	10620345	0.000000	0.000000	0.000000
zgc:174945	zgc:174945	NC_007112.7	-	10637479	10640624	0.592420	0.476428	0.639248
si:dkey-31e10.1	si:dkey-31e10.1	NC_007112.7	-	10642501	10647351	0.285753	0.241215	0.323651
si:dkey-31e10.5	si:dkey-31e10.5	NC_007112.7	-	10666517	10670695	0.581166	0.467378	0.627105
si:dkey-31e10.6p	si:dkey-31e10.6p	NC_007112.7	-	10672598	10683997	1.293092	1.039914	1.395305
zgc:103678	zgc:103678	NC_007112.7	+	10683843	10696591	10.405932	8.368523	11.228475
atp1b1b	atp1b1b	NC_007112.7	+	10720218	10739209	0.342723	0.275620	0.369814
crfb15	crfb15	NC_007112.7	-	10809355	10821584	1.129306	0.936025	1.255913
dmd	dmd	NC_007112.7	-	10824343	11075439	0.456170	0.635041	0.852067
casc5	casc5	NC_007112.7	-	11086955	11107435	0.000000	0.000000	0.000000
knstrn	knstrn	NC_007112.7	+	11107743	11117501	0.000000	0.000000	0.000000
sdk1b	sdk1b	NC_007112.7	-	11124265	11509093	0.000000	0.000000	0.000000
si:dkey-26i13.7	si:dkey-26i13.7	NC_007112.7	-	11595545	11596859	0.011255	0.009051	0.012145
si:dkey-26i13.6	si:dkey-26i13.6	NC_007112.7	-	11605669	11609410	0.000000	0.000000	0.000000
si:dkey-26i13.5	si:dkey-26i13.5	NC_007112.7	-	11614932	11616394	0.009979	0.008025	0.010768
si:dkey-26i13.3	si:dkey-26i13.3	NC_007112.7	-	11625917	11627485	0.152836	0.122912	0.164917
si:dkey-26i13.4	si:dkey-26i13.4	NC_007112.7	-	11641314	11643990	0.509630	0.409848	0.549914
LOC797518	LOC797518	NC_007112.7	+	11660081	11670297	2.133806	1.716022	2.302474
brat1	brat1	NC_007112.7	-	11670879	11689597	2.970414	2.451007	3.288642
si:dkey-26i13.8	si:dkey-26i13.8	NC_007112.7	+	11711226	11733311	0.000000	0.000000	0.000000
chst12b	chst12b	NC_007112.7	+	11735655	11738573	0.000000	0.000000	0.000000
ttyh3b	ttyh3b	NC_007112.7	-	11785645	11850385	0.295125	0.267936	0.359503
iqce	iqce	NC_007112.7	-	11854710	11878868	1.135227	0.913075	1.225119
snx8b	snx8b	NC_007112.7	+	11881533	11900425	0.622350	0.500498	0.671544
grk4	grk4	NC_007112.7	-	11902579	11973372	3.341716	3.199756	4.293276
tspan5b	tspan5b	NC_007112.7	+	11977426	11994710	2.387144	1.919758	2.575837
slc24a2	slc24a2	NC_007112.7	+	12009502	12041473	0.000000	0.000000	0.000000
saraf	saraf	NC_007112.7	+	12049233	12059553	8.198987	6.593682	8.847080
pla2g12a	pla2g12a	NC_007112.7	-	12061284	12064745	20.378811	16.388781	21.989664
LOC110439783	LOC110439783	NC_007112.7	-	12066440	12068628	0.000000	0.000000	0.000000
xpa	xpa	NC_007112.7	+	12068725	12097812	0.701560	0.706943	0.948542
mtp	mtp	NC_007112.7	-	12107680	12126541	96.438034	77.556137	104.061035
spink4	spink4	NC_007112.7	+	12135054	12138616	87.955612	70.734512	94.908119
b4galt1	b4galt1	NC_007112.7	-	12141467	12161147	1.162295	0.934726	1.254169
stra6l	stra6l	NC_007112.7	+	12172289	12191051	27.693731	32.958321	44.221867
tdrd7a	tdrd7a	NC_007112.7	+	12195723	12228117	0.000000	0.000000	0.000000
tmod1	tmod1	NC_007112.7	+	12228213	12259063	0.284628	0.650803	0.873215
cplx2l	cplx2l	NC_007112.7	-	12262980	12278778	0.268305	0.231414	0.310500
gne	gne	NC_007112.7	+	12295258	12334540	1.607093	1.292435	1.734127
nansa	nansa	NC_007112.7	+	12335864	12344788	17.146507	13.789340	18.501863
clta	clta	NC_007112.7	+	12348217	12361930	56.115307	48.340282	64.860634
sclt1	sclt1	NC_007112.7	-	12364455	12394162	4.581960	3.823498	5.130183
zgc:77739	zgc:77739	NC_007112.7	+	12394197	12397886	709.221924	651.394348	874.009155
LOC103911926	LOC103911926	NC_007112.7	+	12672817	12676199	0.038106	0.030679	0.041163
pcdh10a	pcdh10a	NC_007112.7	+	12763417	12797552	0.680595	0.563988	0.756731
si:dkeyp-106c3.2	si:dkeyp-106c3.2	NC_007112.7	+	13087533	13088903	0.000000	0.000000	0.000000
pcdh18a	pcdh18a	NC_007112.7	-	13261115	13271156	0.856891	0.690488	0.926463
LOC101886760	LOC101886760	NC_007112.7	+	13479125	13482300	0.325773	0.261989	0.351524
LOC101886790	LOC101886790	NC_007112.7	-	13485420	13487161	0.000000	0.000000	0.000000
LOC101886839	LOC101886839	NC_007112.7	-	13598720	13603663	0.341122	0.274776	0.368681
noctb	noctb	NC_007112.7	+	13930662	13953733	0.478803	1.087510	1.459169
elf2b	elf2b	NC_007112.7	-	13957218	13989498	5.409842	5.134275	6.888919
mgarp	mgarp	NC_007112.7	-	13997809	14014931	0.000000	0.000000	0.000000
hpf1	hpf1	NC_007112.7	+	14020445	14026781	1.774430	1.427009	1.914691
ank2a	ank2a	NC_007112.7	+	14029159	14160253	0.045612	0.055193	0.074055
LOC101887098	LOC101887098	NC_007112.7	+	14115836	14117650	0.000000	0.000000	0.000000
camk2d2	camk2d2	NC_007112.7	-	14162472	14234120	0.218041	0.175602	0.235614
cxcl8a	cxcl8a	NC_007112.7	+	14253145	14254126	9.318182	7.522702	10.093595
pde5aa	pde5aa	NC_007112.7	-	14256716	14283599	0.386776	0.311048	0.417349
ppp2r2ca	ppp2r2ca	NC_007112.7	+	14283692	14306853	0.801827	0.646890	0.867965
wfs1a	wfs1a	NC_007112.7	-	14313636	14339639	0.000000	0.000000	0.000000
crmp1	crmp1	NC_007112.7	+	14343317	14364712	0.000000	0.000000	0.000000
LOC567498	LOC567498	NC_007112.7	+	14372550	14374931	0.000000	0.000000	0.000000
fip1l1b	fip1l1b	NC_007112.7	+	14382797	14403687	13.486972	10.912577	14.641963
LOC553528	LOC553528	NC_007112.7	-	14397869	14426912	0.580268	1.553205	2.084015
chic2	chic2	NC_007112.7	+	14406145	14416437	10.125805	8.143242	10.926205
slc34a2aas	slc34a2aas	NC_007112.7	-	14432054	14454434	2.427478	1.952195	2.619359
slc34a2a	slc34a2a	NC_007112.7	+	14432438	14442899	558.764404	449.362183	602.932251
rbpja	rbpja	NC_007112.7	+	14454663	14464020	2.222806	1.787596	2.398509
stim2a	stim2a	NC_007112.7	+	14465021	14484107	0.000000	0.000000	0.000000
LOC101882365	LOC101882365	NC_007112.7	+	14490479	14494782	0.105869	0.085141	0.114237
si:dkey-194g4.1	si:dkey-194g4.1	NC_007112.7	-	14499690	14507448	0.573879	0.461517	0.619242
LOC100004921	LOC100004921	NC_007112.7	+	14511438	14518343	0.000000	0.000000	0.000000
LOC110439785	LOC110439785	NC_007112.7	-	14517197	14517708	0.000000	0.000000	0.000000
LOC100004978	LOC100004978	NC_007112.7	-	14518957	14524540	0.090098	0.073595	0.098747
LOC110437782	LOC110437782	NC_007112.7	-	14527258	14538689	0.871812	0.800048	1.073465
LOC100329816	LOC100329816	NC_007112.7	+	14544029	14555625	0.000000	0.000000	0.000000
LOC100332745	LOC100332745	NC_007112.7	+	14555601	14575841	0.000000	0.000000	0.000000
LOC101884963	LOC101884963	NC_007112.7	-	14562159	14562816	0.032023	0.025753	0.034554
LOC100005071	LOC100005071	NC_007112.7	+	14575980	14592833	0.000000	0.000000	0.000000
LOC110438559	LOC110438559	NC_007112.7	+	14624516	14625552	0.000000	0.000000	0.000000
LOC108189345	LOC108189345	NC_007112.7	+	14625693	14648950	0.000000	0.000000	0.000000
LOC108189470	LOC108189470	NC_007112.7	-	14641096	14641878	0.000000	0.000000	0.000000
LOC108189376	LOC108189376	NC_007112.7	-	14650749	14651745	0.000000	0.000000	0.000000
LOC110438560	LOC110438560	NC_007112.7	-	14652288	14655827	0.118215	0.095069	0.127559
LOC100330143	LOC100330143	NC_007112.7	+	14655841	14663152	0.473898	0.383926	0.515133
LOC108185170	LOC108185170	NC_007112.7	+	14666883	14669165	0.096542	0.077640	0.104173
